norf_id	tsc_id	tsc_chrom	tsc_start	tsc_end	Transcript.type
gsafH1	ENST00000544386	chr16	436662	437323	transcribed_processed_pseudogene
ekgpH4	ENST00000544497	chr12	12966288	12967592	retained_intron
ejbxH4	ENST00000544679	chr12	4758284	4764544	retained_intron
dubfH9	ENST00000544806	chr11	71942293	71943464	retained_intron
4b43H1	ENST00000545072	chr2	3665137	3665290	unprocessed_pseudogene
5lgvH1	ENST00000545084	chr3	27674554	27675211	processed_pseudogene
clqwH3	ENST00000545096	chr9	139981535	139983012	retained_intron
drywH5	ENST00000545184	chr11	63996773	63997487	retained_intron
gzweH1	ENST00000545388	chr16	71955006	71956656	retained_intron
eowrH1	ENST00000545814	chr12	64045406	64045710	processed_pseudogene
ejzeH2	ENST00000546181	chr12	8234823	8242996	retained_intron
eqwkH16	ENST00000546478	chr12	95879584	95887890	retained_intron
erlqH3	ENST00000546490	chr12	102091631	102108062	retained_intron
fx2oH1	ENST00000546492	chr14	105963962	105965566	retained_intron
esdeH2	ENST00000546629	chr12	108620766	108626906	retained_intron
enedH1	ENST00000546763	chr12	53897497	53898571	retained_intron
eyjtH2	ENST00000546769	chr12	32944876	32945809	retained_intron
fbi4H1	ENST00000546852	chr12	111389486	111395616	lincRNA
07dpH6	ENST00000546927	chr1	15944109	15953561	retained_intron
fq1mH4	ENST00000547074	chr14	23305768	23310893	retained_intron
eo1kH1	ENST00000547203	chr12	56904785	56906487	processed_pseudogene
fsx7H1	ENST00000547430	chr14	62206778	62207616	retained_intron
f179H1	ENST00000547512	chr12	51518410	51519164	processed_pseudogene
eyzkH5	ENST00000547636	chr12	44915744	44917418	retained_intron
f4knH1	ENST00000547647	chr12	57006801	57008090	processed_transcript
emhrH1	ENST00000547655	chr12	49988930	49989471	processed_pseudogene
eluoH20	ENST00000547696	chr12	42780774	42787488	retained_intron
esq6H7	ENST00000547792	chr12	110781060	110783052	retained_intron
emjyH10	ENST00000548350	chr12	50472244	50473725	retained_intron
emrxH8	ENST00000548390	chr12	51442109	51443213	retained_intron
erquH3	ENST00000548622	chr12	104324159	104325954	retained_intron
fctuH1	ENST00000548792	chr12	120899513	120902746	retained_intron
eosfH7	ENST00000549101	chr12	62794937	62798437	processed_transcript
eqwkH12	ENST00000549136	chr12	95869846	95877270	retained_intron
eovdH4	ENST00000549539	chr12	62959731	62965299	retained_intron
eyzkH8	ENST00000549668	chr12	44926297	45097563	retained_intron
esoxH10	ENST00000549840	chr12	110765491	110769948	processed_transcript
esoxH13	ENST00000549840	chr12	110765491	110769948	processed_transcript
eolmH4	ENST00000549897	chr12	58087805	58088931	retained_intron
emjbH6	ENST00000550040	chr12	50152586	50155920	retained_intron
enaeH1	ENST00000550069	chr12	53689310	53690108	retained_intron
etdiH1	ENST00000550206	chr12	114370373	114375060	antisense
f1zlH1	ENST00000550263	chr12	53692448	53694098	antisense
f4qfH2	ENST00000550343	chr12	57108036	57108541	processed_transcript
f12qH1	ENST00000550533	chr12	51467710	51470618	retained_intron
f7tzH1	ENST00000550589	chr12	82746617	82749900	retained_intron
eqxfH3	ENST00000551316	chr12	96252741	96255619	retained_intron
emlgH6	ENST00000551352	chr12	50492277	50493029	retained_intron
f5ijH4	ENST00000551421	chr12	58325310	58329862	lincRNA
era7H1	ENST00000551440	chr12	100594603	100599251	retained_intron
f0crH1	ENST00000551535	chr12	49500371	49504683	retained_intron
fx2oH1	ENST00000551538	chr14	105960490	105965566	retained_intron
enarH1	ENST00000551670	chr12	53693533	53697632	retained_intron
eztjH1	ENST00000551989	chr12	49087712	49089760	retained_intron
eojeH1	ENST00000552227	chr12	57975460	57976657	retained_intron
enudH11	ENST00000552314	chr12	56510564	56511429	processed_transcript
4vuuH2	ENST00000552418	chr2	144433887	144440508	antisense
emlnH6	ENST00000552815	chr12	50506036	50517565	antisense
emlnH7	ENST00000552815	chr12	50506036	50517565	antisense
fuddH1	ENST00000553470	chr14	74255667	74269973	antisense
fttuH3	ENST00000553497	chr14	70078354	70082468	processed_transcript
fvppH2	ENST00000553672	chr14	95999839	96010894	processed_transcript
froaH2	ENST00000553703	chr14	50238309	50241613	retained_intron
fs4bH8	ENST00000553735	chr14	55493998	55498712	processed_transcript
fvtwH3	ENST00000553940	chr14	97026774	97031396	retained_intron
cdvpH2	ENST00000553969	chr9	34655408	34656947	retained_intron
ftw9H1	ENST00000554032	chr14	71276921	71282108	lincRNA
g9tsH1	ENST00000554169	chr14	95998970	96000582	antisense
fvqeH1	ENST00000554321	chr14	96343155	96389392	lincRNA
ftnjH3	ENST00000554332	chr14	67849127	67850385	retained_intron
fw16H5	ENST00000554579	chr14	100742535	100744130	retained_intron
gilqH3	ENST00000554771	chr15	93443564	93444547	retained_intron
ft0wH1	ENST00000554777	chr14	64068226	64068532	processed_pseudogene
ftutH5	ENST00000554929	chr14	70237597	70238632	retained_intron
fs1rH2	ENST00000555112	chr14	55034349	55170585	processed_transcript
el11H3	ENST00000555151	chr12	25348210	25349118	processed_transcript
fr8oH1	ENST00000555161	chr14	35937477	35938536	processed_pseudogene
fuudH1	ENST00000555208	chr14	77794782	77797829	retained_intron
fwo6H1	ENST00000555467	chr14	104095547	104121175	retained_intron
43oiH3	ENST00000555502	chr2	223183189	223186441	processed_transcript
fvtwH5	ENST00000555508	chr14	97028794	97031443	retained_intron
ftf4H3	ENST00000555618	chr14	65494104	65494499	retained_intron
ft9hH4	ENST00000555858	chr14	64902284	64906094	retained_intron
ft09H2	ENST00000555934	chr14	62593961	62595255	lincRNA
fprwH3	ENST00000556293	chr14	20937564	20941359	retained_intron
fv1pH1	ENST00000556328	chr14	89017940	89018837	antisense
fykqH1	ENST00000556379	chr14	24407939	24423406	processed_transcript
fwudH3	ENST00000556431	chr14	105219538	105225990	retained_intron
fs4zH7	ENST00000556515	chr14	55518408	55527500	processed_transcript
fsmtH2	ENST00000556596	chr14	59655363	59732879	retained_intron
fvfiH3	ENST00000556622	chr14	92620364	92621497	retained_intron
fvfiH4	ENST00000556622	chr14	92620364	92621497	retained_intron
g6doH1	ENST00000556674	chr14	76447585	76449334	processed_transcript
fpsaH13	ENST00000556754	chr14	20941542	20945246	retained_intron
fq6qH2	ENST00000556809	chr14	23791022	23792694	retained_intron
frdgH1	ENST00000556877	chr14	39577545	39577911	processed_pseudogene
fttuH7	ENST00000556993	chr14	70125226	70170515	retained_intron
fvzzH2	ENST00000557023	chr14	100531753	100551435	retained_intron
fxekH2	ENST00000557041	chr14	20926016	20929560	retained_intron
fzw4H1	ENST00000557067	chr14	42057063	42074059	lincRNA
fvayH6	ENST00000557123	chr14	90863375	90866775	retained_intron
frtoH1	ENST00000557208	chr14	52327358	52344762	retained_intron
fpzdH3	ENST00000557299	chr14	23235896	23236917	retained_intron
g08mH1	ENST00000557367	chr14	50050296	50053069	retained_intron
g5vyH1	ENST00000557383	chr14	75386574	75388476	retained_intron
ftugH2	ENST00000557435	chr14	70233832	70235336	retained_intron
cdurH3	ENST00000557541	chr9	34646641	34647902	processed_transcript
ghq8H4	ENST00000557824	chr15	89190142	89198880	retained_intron
ggxuH8	ENST00000557983	chr15	80421941	80430721	retained_intron
gfhzH2	ENST00000558021	chr15	68040705	68062243	retained_intron
gqzoH1	ENST00000558110	chr15	84839929	84841946	lincRNA
gfhiH1	ENST00000558213	chr15	67920189	67921473	processed_pseudogene
gpooH1	ENST00000558669	chr15	73454119	73455269	processed_pseudogene
ghcwH3	ENST00000558687	chr15	83419317	83423789	antisense
ghcwH6	ENST00000558687	chr15	83419317	83423789	antisense
gklrH4	ENST00000558727	chr15	41060110	41062487	processed_transcript
gfglH4	ENST00000558763	chr15	67478999	67483859	retained_intron
fwlmH5	ENST00000558800	chr14	103806740	103807693	retained_intron
ggmxH1	ENST00000558887	chr15	77938683	77943997	antisense
ghvoH3	ENST00000558975	chr15	90764849	90767024	retained_intron
gc50H1	ENST00000559012	chr15	40356587	40357906	lincRNA
ghglH1	ENST00000559065	chr15	85043608	85045612	lincRNA
ghe3H1	ENST00000559181	chr15	83713119	83713523	processed_pseudogene
ghxeH9	ENST00000559682	chr15	90969383	90973081	retained_intron
geyaH3	ENST00000559961	chr15	64426374	64428608	retained_intron
gh7gH3	ENST00000559966	chr15	81239284	81241503	retained_intron
ggs9H4	ENST00000560033	chr15	78832768	78835025	retained_intron
gfgyH4	ENST00000560041	chr15	67814022	67818979	processed_transcript
geukH2	ENST00000560131	chr15	63356002	63358292	retained_intron
gei4H6	ENST00000560191	chr15	57574380	57579143	processed_transcript
giwpH1	ENST00000560213	chr15	99791653	99796561	retained_intron
grvcH2	ENST00000560221	chr15	99190179	99190600	antisense
ghumH4	ENST00000560263	chr15	90735153	90736795	processed_transcript
ghymH3	ENST00000560373	chr15	91010713	91016310	retained_intron
intuH3	ENST00000560502	chr19	11200138	11211254	retained_intron
gidmH2	ENST00000560505	chr15	91453849	91454655	retained_intron
fqiaH2	ENST00000560542	chr14	24633738	24634658	retained_intron
gcddH3	ENST00000560660	chr15	40706604	40707660	retained_intron
gbahH1	ENST00000560859	chr15	23108753	23114261	transcribed_unprocessed_pseudogene
geqkH1	ENST00000560864	chr15	61056938	61057824	antisense
ggxuH3	ENST00000561017	chr15	80414060	80415409	retained_intron
gj1aH2	ENST00000561192	chr15	101149751	101152717	retained_intron
gdpsH6	ENST00000561237	chr15	45021339	45023913	processed_transcript
gdpsH3	ENST00000561237	chr15	45021339	45023913	processed_transcript
gcowH4	ENST00000561280	chr15	41523436	41555064	processed_transcript
grxyH1	ENST00000561423	chr15	101093733	101099159	processed_pseudogene
gcfdH7	ENST00000561464	chr15	40757108	40758203	retained_intron
h2rkH7	ENST00000561585	chr16	89939999	89950471	retained_intron
gfacH1	ENST00000561763	chr15	65866602	65868837	processed_transcript
gszmH19	ENST00000562239	chr16	2257827	2258539	retained_intron
gsjlH5	ENST00000562470	chr16	1362185	1364033	processed_transcript
gzunH1	ENST00000562507	chr16	70789000	70807154	antisense
gxbbH1	ENST00000562536	chr16	47007899	47012894	antisense
h3luH1	ENST00000562570	chr16	1025760	1030913	lincRNA
gxiaH3	ENST00000562623	chr16	50300451	50322015	processed_transcript
hbezH2	ENST00000562674	chr16	51177114	51185278	processed_transcript
h2jiH2	ENST00000562775	chr16	89589127	89592803	retained_intron
h1p1H14	ENST00000562929	chr16	85838674	85840637	processed_transcript
ggd5H2	ENST00000563010	chr15	75093970	75094938	retained_intron
h2rkH8	ENST00000563032	chr16	89940050	89941263	processed_transcript
h02nH6	ENST00000563150	chr16	74337886	74339504	retained_intron
gyptH7	ENST00000563168	chr16	67261015	67263151	retained_intron
hbtnH5	ENST00000563295	chr16	57813801	57816281	processed_transcript
gz8oH2	ENST00000563443	chr16	68358601	68362413	processed_transcript
gcznH3	ENST00000563451	chr15	42787848	42804562	retained_intron
h15pH5	ENST00000563543	chr16	83986844	83988153	processed_transcript
gxyxH5	ENST00000563661	chr16	56226150	56310340	retained_intron
gt23H1	ENST00000563734	chr16	2318155	2323419	lincRNA
gpypH1	ENST00000563794	chr15	75651457	75652402	retained_intron
gxzlH3	ENST00000563985	chr16	56642495	56643388	processed_transcript
h3lnH4	ENST00000564460	chr16	950519	955224	sense_intronic
gypxH3	ENST00000564649	chr16	67262573	67263181	retained_intron
gwv1H3	ENST00000564766	chr16	31199787	31201016	retained_intron
gwdpH20	ENST00000564768	chr16	30198002	30200396	retained_intron
hccqH9	ENST00000564770	chr16	65128509	65155918	processed_transcript
h2xjH1	ENST00000565150	chr16	90036198	90038952	antisense
gjsuH1	ENST00000565207	chr15	32716708	32727085	retained_intron
gyesH1	ENST00000565505	chr16	57686704	57687956	retained_intron
h1ftH3	ENST00000565561	chr16	84853602	84873629	retained_intron
h1ftH2	ENST00000565561	chr16	84853602	84873629	retained_intron
gvvuH1	ENST00000565752	chr16	28962327	28963883	retained_intron
gzdkH2	ENST00000565810	chr16	68845985	68847316	retained_intron
a6t8H1	ENST00000565888	chr6	28134336	28135146	transcribed_unprocessed_pseudogene
gyggH3	ENST00000566082	chr16	58049016	58055521	retained_intron
gcznH2	ENST00000566141	chr15	42787831	42797886	processed_transcript
h2sjH6	ENST00000566158	chr16	89962397	89965243	retained_intron
h266H1	ENST00000566660	chr16	88696562	88697664	retained_intron
ggfxH2	ENST00000566843	chr15	75628361	75632614	retained_intron
ha58H1	ENST00000566956	chr16	28890277	28891241	antisense
gv3gH3	ENST00000567022	chr16	22314126	22319802	retained_intron
gzvxH1	ENST00000567077	chr16	71688929	71698115	antisense
heo9H1	ENST00000567149	chr16	81509627	81510124	processed_pseudogene
hehaH1	ENST00000567330	chr16	75742953	75743713	processed_pseudogene
h3kyH1	ENST00000567455	chr16	786993	790997	processed_transcript
hbtnH4	ENST00000567479	chr16	57810533	57816215	processed_transcript
gwbtH8	ENST00000567555	chr16	30077082	30078942	retained_intron
gydpH8	ENST00000567576	chr16	57490314	57491301	retained_intron
h7gwH1	ENST00000567634	chr16	15082115	15084017	processed_pseudogene
h2a3H1	ENST00000567968	chr16	88803207	88807826	antisense
gw4nH4	ENST00000568068	chr16	29851414	29853111	retained_intron
gyouH1	ENST00000568485	chr16	67226076	67227181	retained_intron
h2hsH1	ENST00000568509	chr16	89557625	89564876	processed_transcript
hubwH1	ENST00000568641	chr17	5402758	5404465	processed_transcript
iirzH1	ENST00000568654	chr18	33759958	33767411	antisense
gwsqH1	ENST00000568708	chr16	31076815	31080567	antisense
gymuH7	ENST00000568720	chr16	66914484	66929657	processed_transcript
gfbxH4	ENST00000568874	chr15	66621617	66622362	processed_transcript
gphvH1	ENST00000569046	chr15	71457108	71457754	processed_pseudogene
gxg9H5	ENST00000569324	chr16	50099916	50100759	retained_intron
gxyzH7	ENST00000569645	chr16	56485467	56487605	retained_intron
hccqH10	ENST00000569783	chr16	65152703	65155960	processed_transcript
gehtH18	ENST00000569880	chr15	57355945	57384221	retained_intron
hckzH1	ENST00000569888	chr16	67265692	67267934	retained_intron
gwoyH1	ENST00000570025	chr16	30886542	30906400	antisense
gtzdH6	ENST00000570163	chr16	10480948	10481594	retained_intron
gttfH3	ENST00000570188	chr16	7714765	7760846	retained_intron
h0u8H1	ENST00000570196	chr16	81957019	81962436	retained_intron
gyyuH1	ENST00000570631	chr16	67927174	67943991	retained_intron
hfxdH1	ENST00000570820	chr17	1673819	1675326	retained_intron
iboqH1	ENST00000570837	chr17	78113484	78114275	retained_intron
gtclH1	ENST00000571041	chr16	2818528	2819423	retained_intron
ht66H1	ENST00000571332	chr17	2308855	2319379	processed_transcript
hgiyH2	ENST00000571365	chr17	4843340	4844131	processed_transcript
hheiH7	ENST00000571391	chr17	7487165	7489756	retained_intron
gueqH1	ENST00000571473	chr16	14294213	14294836	transcribed_processed_pseudogene
ic3eH4	ENST00000571507	chr17	79801824	79803698	retained_intron
htp3H3	ENST00000571547	chr17	4084320	4085593	retained_intron
gtkuH8	ENST00000571696	chr16	3508075	3518196	processed_transcript
hhenH3	ENST00000571877	chr17	7489786	7491135	retained_intron
hhh3H4	ENST00000572030	chr17	7743308	7743999	processed_transcript
hgfsH2	ENST00000572199	chr17	4720002	4720670	retained_intron
gtcbH19	ENST00000572278	chr16	2809747	2811811	processed_transcript
hgtlH1	ENST00000572357	chr17	6799905	6801016	processed_transcript
gyxzH3	ENST00000572724	chr16	67914651	67915252	retained_intron
id62H4	ENST00000572856	chr18	3603735	3608334	antisense
gtcbH22	ENST00000572952	chr16	2810033	2812212	retained_intron
hnmvH1	ENST00000573262	chr17	49246743	49248969	retained_intron
h3eoH3	ENST00000573609	chr16	705033	706194	antisense
gtirH1	ENST00000573951	chr16	3313742	3317567	processed_transcript
hqzhH8	ENST00000574060	chr17	78269528	78272575	retained_intron
hhakH2	ENST00000574158	chr17	7406719	7407275	retained_intron
hgovH3	ENST00000574186	chr17	5389896	5390479	processed_transcript
hhiwH1	ENST00000574357	chr17	7761320	7762007	retained_intron
id5iH7	ENST00000574411	chr18	3594124	3597370	antisense
gtgsH3	ENST00000574957	chr16	3074031	3076516	retained_intron
ibwnH1	ENST00000574964	chr17	79526039	79527915	processed_transcript
hfzxH3	ENST00000575998	chr17	1942846	1943775	retained_intron
gubbH1	ENST00000576058	chr16	13552182	13552555	processed_pseudogene
id5iH6	ENST00000576606	chr18	3594109	3597370	antisense
hh9zH1	ENST00000576952	chr17	7401099	7401838	retained_intron
gyxzH3	ENST00000577028	chr16	67914251	67915083	retained_intron
hpqxH3	ENST00000577238	chr17	71202076	71203228	retained_intron
hjaoH8	ENST00000577317	chr17	26686209	26688130	retained_intron
igcoH8	ENST00000577409	chr18	72183565	72186093	retained_intron
hmx5H3	ENST00000577802	chr17	46053993	46055417	retained_intron
hpqxH1	ENST00000577844	chr17	71201274	71202327	retained_intron
hxkkH6	ENST00000577846	chr17	28088120	28114854	antisense
3p0bH1	ENST00000577914	chr2	122287997	122290281	antisense
hgvgH1	ENST00000578033	chr17	7127951	7128585	retained_intron
ife7H1	ENST00000578152	chr18	48918411	48994748	lincRNA
hz35H1	ENST00000578277	chr17	37224174	37226724	retained_intron
hi93H5	ENST00000578649	chr17	16284408	16286059	processed_transcript
hmxhH2	ENST00000578996	chr17	46058472	46059140	retained_intron
hiwrH4	ENST00000579099	chr17	21030259	21075729	retained_intron
hk9lH2	ENST00000579416	chr17	30689743	30692484	retained_intron
ii8oH1	ENST00000579458	chr18	24267584	24283602	lincRNA
idk6H17	ENST00000580361	chr18	9814044	9815435	retained_intron
hjezH1	ENST00000580755	chr17	27050317	27050955	retained_intron
i3meH1	ENST00000580808	chr17	45893631	45894290	retained_intron
hxfyH1	ENST00000580812	chr17	27530443	27531492	processed_pseudogene
hmkyH1	ENST00000580842	chr17	43663236	43664295	processed_pseudogene
hmziH5	ENST00000580875	chr17	46184921	46189817	retained_intron
hmziH6	ENST00000580875	chr17	46184921	46189817	retained_intron
hpebH3	ENST00000580914	chr17	65720224	65723144	retained_intron
iduvH1	ENST00000581181	chr18	14179141	14187773	processed_transcript
igb2H5	ENST00000581467	chr18	71816016	71822728	retained_intron
i665H1	ENST00000581497	chr17	56080853	56082495	processed_transcript
hk5lH2	ENST00000581567	chr17	30530878	30534560	retained_intron
hl1yH7	ENST00000581593	chr17	37627766	37650945	processed_transcript
hkwhH4	ENST00000581668	chr17	36887359	36889968	retained_intron
hhdvH3	ENST00000581841	chr17	7480883	7481624	retained_intron
ig5zH1	ENST00000582077	chr18	66382445	66385367	processed_transcript
